osm_id,from_id,to_id,distance_m,fclass,oneway,maxspeed
541920400,249524,249526,663.95,unclassified,0,50
541920402,347731,347726,1208.85,unclassified,0,50
541920460,347756,347757,426.52,unclassified,0,50
542006558,347834,85078,320.44,trunk,0,80
542006559,256089,347835,440.35,trunk,0,80
542006560,606,347836,211.34,trunk,0,50
542048359,347861,347862,698.41,unclassified,0,50
542048364,80516,347863,431.96,unclassified,0,50
542048365,347864,347865,31.77,unclassified,0,50
542068880,347912,347913,6891.57,trunk,0,80
542123644,347966,347967,819.67,unclassified,0,50
542123646,347968,347969,947.42,unclassified,0,50
542123647,301718,347968,23.77,unclassified,0,50
542123651,347970,347971,777.91,unclassified,0,50
542123671,347973,347974,949.63,unclassified,0,50
542123704,167238,347994,738.16,unclassified,0,50
542123705,347995,347996,293.48,unclassified,0,50
542123706,347997,167238,194.86,unclassified,0,50
542123707,167238,167164,29.58,unclassified,0,50
542123708,242967,347998,86.91,unclassified,0,50
542211073,348223,348224,27.19,trunk,0,80
542211074,348225,348226,26.8,trunk,0,80
542211090,348239,603,43.89,trunk,0,80
542211091,348240,348241,557.86,trunk,0,80
542211092,348242,348243,43.31,trunk,0,80
542211093,347835,348242,44.6,trunk,0,80
542211112,348260,348261,16.36,trunk,0,80
542211113,348262,348240,18.37,trunk,0,80
542211114,348261,605,37.08,trunk,0,80
542292954,348369,348370,1205.02,unclassified,0,50
542292956,348371,348369,30.47,unclassified,0,50
542292958,348370,348372,55.18,unclassified,0,50
542292960,348373,348371,1101.43,unclassified,0,50
542292963,348374,348375,6121.89,unclassified,0,50
542292965,348372,348374,3082.02,unclassified,0,50
542292967,348375,348376,46.41,unclassified,0,50
542292975,348379,348381,231.55,unclassified,0,50
542292979,348376,248300,543.27,unclassified,0,50
542339087,348534,348533,836.97,unclassified,0,50
542339111,348537,348538,7653.84,trunk,0,80
542374534,6113,348559,41.34,primary,0,35
542459988,190664,190723,1533.94,unclassified,0,50
542459990,348620,190664,1345.17,unclassified,0,50
542459993,348621,127111,8090.68,unclassified,0,50
542459998,348622,127111,3372.53,unclassified,0,50
542460002,348623,190723,273.45,unclassified,0,50
542460056,83886,348654,28.31,unclassified,0,50
542468948,124692,348691,5388.35,unclassified,0,50
542604612,66530,348727,51.33,unclassified,0,50
542604613,348727,348728,249.01,unclassified,0,50
542604646,348738,348739,459.99,unclassified,0,50
542604654,348742,348743,68.23,unclassified,0,30
542604655,348743,348744,154.57,unclassified,0,50
542604656,348745,348746,126.72,unclassified,0,30
542604658,348746,348747,527.36,unclassified,0,50
542604659,348748,348745,1575.67,unclassified,0,50
542604662,348749,348750,2622.2,unclassified,0,50
542604664,348751,348738,53.06,unclassified,0,50
542604665,348752,348751,1551.36,unclassified,0,50
542617026,348814,348812,1563.02,unclassified,0,50
542807932,348987,11260,13.51,primary,0,60
542807933,348988,41298,164.01,primary,0,60
543305328,349320,349321,31.41,trunk,0,80
543305332,349321,266283,4051.17,trunk,0,80
543324473,144626,349327,18.62,trunk,0,80
543324474,349327,349320,353.93,trunk,0,80
543331058,330484,349329,3893.57,trunk,0,60
543338633,349348,349349,656.21,unclassified,0,50
543530143,349487,349486,7538.84,unclassified,0,50
543530262,88357,349519,7269.43,secondary,0,60
543531835,349539,349540,68.59,unclassified,0,50
543531836,349540,349487,868.46,unclassified,0,50
543531838,223289,349539,908.2,unclassified,0,50
543656131,349748,349749,303.57,unclassified,0,50
543656132,349749,349748,379.44,unclassified,0,50
543656135,349751,349752,3842.31,unclassified,0,50
543720924,125149,349860,635.03,trunk,0,80
543720925,349860,125149,633.47,trunk,0,80
543720926,349860,219064,233.19,trunk,0,80
543720953,349865,349866,649.9,unclassified,0,50
543720957,349871,349865,1222.5,unclassified,0,50
543720959,349872,349865,468.43,unclassified,0,50
543746924,131683,132557,788.0,unclassified,0,50
543746926,349886,167249,964.38,unclassified,0,50
543890102,349964,74368,22.98,unclassified,0,50
543890103,349965,349964,306.34,unclassified,0,50
543890123,232398,349970,112.55,unclassified,0,50
543890124,349970,315097,366.36,unclassified,0,50
543931696,243067,349980,13.95,secondary,0,80
543931697,349980,349981,438.24,secondary,0,80
543931698,349981,349982,19.79,secondary,0,80
543931699,349982,80555,11.66,tertiary,0,80
543931722,349998,349996,426.2,unclassified,0,50
543931726,349997,349999,3231.6,unclassified,0,50
543931749,350012,227445,1346.8,unclassified,0,50
543931781,350018,166435,25.88,unclassified,0,50
543931782,350019,350018,1894.81,unclassified,0,50
543991661,350035,178572,1129.96,trunk,0,80
543991663,350038,350039,976.72,trunk,0,80
544261654,298981,350067,3567.62,trunk,0,80
544261655,350067,350068,51.39,trunk,0,80
544263898,350069,342269,1917.69,trunk,0,80
544263899,350070,350071,47.6,trunk,0,80
544339473,350072,219863,2484.55,trunk,0,110
544339474,350073,350072,74.91,trunk,0,110
544385412,350200,350073,519.29,trunk,0,110
544385413,350201,350200,102.57,trunk,0,110
544514405,350348,247482,12.92,trunk,0,80
544514406,228393,350349,5258.29,trunk,0,80
544515561,350435,350436,6176.4,unclassified,0,50
544515691,350439,350440,8939.09,unclassified,0,50
544537589,350480,350481,1316.39,unclassified,0,50
544537597,350482,350480,1532.21,unclassified,0,50
544575361,350711,350712,503.92,primary,0,60
544579357,350783,350784,2633.51,trunk,0,80
544579358,180270,350785,4631.8,trunk,0,80
544587425,350828,350829,771.17,unclassified,0,50
544587427,350830,350831,3366.67,unclassified,0,50
544700234,1488,350870,47.25,trunk,0,80
544700235,350870,204889,3804.48,trunk,0,80
544787140,93429,350879,44.82,trunk,0,80
544787141,350879,344011,968.2,trunk,0,80
544847854,322310,350884,36.98,tertiary,0,40
544847855,350884,350885,874.09,tertiary,0,60
544863475,350886,350887,255.3,trunk,0,80
544863487,350888,350889,81.1,trunk,0,80
544867143,350890,350891,40.64,trunk,0,80
544867144,350891,350892,1739.85,trunk,0,80
544987784,350960,350961,616.78,residential,0,30
545037725,350988,350989,9410.46,unclassified,0,50
545065030,351004,351005,3109.36,unclassified,0,50
545070388,351011,227173,5452.22,secondary,0,60
545070393,223244,223278,1043.08,secondary,0,60
545070394,243408,223244,3532.3,secondary,0,60
545070488,223289,223249,365.72,unclassified,0,50
545070491,351040,351041,274.06,unclassified,0,50
545070506,302548,351042,4926.23,secondary,0,80
545070650,351065,351066,898.87,unclassified,0,50
545070654,38871,195603,752.42,unclassified,0,50
545070659,351067,217005,58.61,unclassified,0,50
545070660,351068,351069,2733.43,unclassified,0,50
545070662,351070,351071,597.2,unclassified,0,50
545070664,351069,351072,2559.06,unclassified,0,50
545070842,194516,41630,2169.09,secondary,0,60
545070844,41698,351107,4550.82,secondary,0,60
545070856,41529,249489,2543.12,secondary,0,80
545070860,41661,195627,8564.0,secondary,0,80
545070919,351117,304322,13.9,secondary,0,80
545070923,41661,351117,252.25,secondary,0,80
545071656,351176,351177,6437.85,unclassified,0,50
545071941,351178,351179,7477.78,unclassified,0,50
545085350,351187,207735,760.22,trunk,0,80
545085351,207735,207714,11.85,trunk,0,80
545086182,42656,351188,388.18,trunk,0,80
545086186,351188,351187,278.72,trunk,0,80
545086803,138835,351193,2774.33,unclassified,0,50
545087384,351194,351195,2911.28,unclassified,0,50
545087497,351196,351197,4545.31,unclassified,0,50
545337292,351193,138838,4361.17,unclassified,0,50
545337293,351360,351361,4734.7,unclassified,0,50
545432325,351377,351378,670.68,unclassified,0,50
545432326,351379,351377,3326.52,unclassified,0,50
545432362,351393,351394,198.59,unclassified,0,50
545432363,351395,351396,2355.36,unclassified,0,50
545471446,351407,351408,788.23,unclassified,0,50
545520351,246432,351426,8367.99,tertiary,0,60
545520374,351429,305098,32.19,unclassified,0,50
545520375,224363,351429,67.26,unclassified,0,50
545520417,351438,351439,4898.95,tertiary,0,60
545520418,351439,351440,29.33,tertiary,0,60
545574825,161111,224301,1292.59,unclassified,0,50
545574858,351458,351459,2746.75,secondary,0,60
545608288,351482,103998,430.8,primary,0,20
545608289,10569,10535,65.31,primary,0,20
545608313,351494,351495,95.08,tertiary,0,40
545608314,351496,351497,39.71,tertiary,0,40
545608318,351501,351502,125.8,tertiary,0,40
545610057,10275,110408,433.06,residential,0,30
545929355,351595,351596,969.2,secondary,0,40
546081450,351689,351690,1581.85,unclassified,0,40
546126481,351794,351791,4317.47,secondary,0,80
546126828,351803,198890,5550.3,trunk,0,80
546398458,123846,123804,11.89,secondary,0,80
546398562,123805,41995,17.61,secondary,0,80
546584383,185028,185024,4710.01,trunk,0,80
546670277,276805,707,45.75,primary,0,30
546686117,707,705,40.82,primary,0,30
546850863,4214,352142,10.53,tertiary,0,30
546850866,352142,57,149.43,tertiary,0,30
546850874,5073,352145,731.08,tertiary,0,30
546890394,3764,352257,76.99,trunk,0,40
546917225,352145,4214,212.43,tertiary,0,30
547288234,352327,1479,4286.47,trunk,0,80
547288235,94410,352327,33.94,trunk,0,80
547289047,352328,352329,28.35,trunk,0,80
547289049,352329,352330,2917.31,trunk,0,80
547305956,352347,352328,4077.55,trunk,0,80
547305957,203754,352347,31.04,trunk,0,80
547312792,352330,352351,37.47,trunk,0,80
547315395,352355,352356,6190.23,trunk,0,60
547315398,352357,352353,568.39,trunk,0,60
547505534,352365,186209,43.89,secondary,0,15
547546035,352375,352376,30.97,trunk,0,60
547546036,352376,345734,613.64,trunk,0,60
547695708,352384,1200,18.45,primary,0,40
547697977,285728,109951,2558.14,trunk,0,80
547701210,352399,352398,39.83,trunk,0,80
547745507,179311,352438,214.44,unclassified,0,50
547745546,179324,352469,7829.5,unclassified,0,50
547805514,352520,116495,2819.12,trunk,0,80
547805519,352521,352520,31.96,trunk,0,80
547807214,352522,352521,2386.95,trunk,0,80
547807215,1778,352522,33.45,trunk,0,80
548044383,43575,352645,2026.86,trunk,0,80
548047513,267304,352647,22.8,trunk,0,80
548047514,352647,267306,688.8,trunk,0,80
548114287,352650,352649,1348.14,unclassified,0,50
548114292,352651,67864,379.66,unclassified,0,50
548114293,352652,352651,28.84,unclassified,0,50
548114294,352652,352653,510.09,unclassified,0,50
548114311,352662,352663,16.83,unclassified,0,50
548114312,352663,352664,535.62,unclassified,0,50
548114313,352665,352666,1941.0,unclassified,0,50
548167406,69557,352817,84.59,secondary,0,40
548167407,352817,352818,21.72,secondary,0,40
548167408,69557,352819,656.3,secondary,0,40
548167409,352820,352821,135.17,secondary,0,40
548167410,352819,352822,17.58,secondary,0,40
548167411,352822,352820,174.95,secondary,0,40
548167412,352821,69556,17.98,secondary,0,30
548167413,352661,352820,177.83,secondary,0,60
548167416,352825,228466,854.77,unclassified,0,40
548167417,352826,352825,279.8,unclassified,0,40
548167418,352827,352825,66.18,unclassified,0,40
548315377,353031,353032,571.53,unclassified,0,50
548315381,223570,353033,1934.96,unclassified,0,50
548315448,353038,353039,20.21,unclassified,0,50
548315455,353040,353038,1239.38,unclassified,0,50
548412692,67891,353147,18.11,trunk,0,80
548412693,353147,121930,2088.99,trunk,0,80
548473885,66212,94861,91.7,trunk,0,35
548705333,353982,353983,213.18,unclassified,0,50
549020671,217050,354051,4638.01,unclassified,0,50
549020702,354054,354055,24.59,unclassified,0,50
549020703,354055,354056,10.37,unclassified,0,50
549020705,354057,354054,757.86,unclassified,0,50
549020707,354059,354058,1467.32,unclassified,0,50
549020712,66716,67124,40.85,tertiary,0,60
549254159,354255,354256,344.33,service,0,30
549256321,354261,354262,32.32,unclassified,0,50
549405543,354323,354324,1331.66,unclassified,0,40
549675704,354455,354456,15.97,trunk,0,80
549675706,354459,278987,578.05,trunk,0,80
550170110,92400,2862,139.52,trunk_link,0,80
551030718,354824,354825,7318.13,unclassified,0,50
551268380,66559,35222,1611.76,secondary,0,60
551402598,42648,195035,1303.6,trunk,0,60
551402616,315655,315656,1358.5,trunk,0,80
551525705,89223,354981,129.92,secondary,0,60
551668621,354997,319624,900.35,trunk,0,80
551668622,319057,354997,179.27,trunk,0,80
551887875,275112,355119,127.14,tertiary,0,60
551887877,355119,244923,2745.38,tertiary,0,60
551887879,355122,355123,45.7,tertiary,0,60
551887880,355124,355122,57.66,tertiary,0,60
551887881,355123,244932,39.61,tertiary,0,60
551887882,244859,355124,196.31,tertiary,0,60
551887889,355133,355134,1105.67,unclassified,0,40
551887908,355155,275158,359.17,tertiary,0,60
551887909,355156,355155,28.53,tertiary,0,60
551887917,355159,83861,46.9,tertiary,0,60
551887918,355137,355159,583.92,tertiary,0,60
552299097,355244,355245,1228.22,residential,0,50
552543443,355277,355275,806.21,unclassified,0,50
552543453,355280,355279,401.21,unclassified,0,50
552543456,355281,38140,1282.37,unclassified,0,50
552543460,355281,38150,12.74,unclassified,0,50
552543468,355285,355286,243.06,unclassified,0,50
552543562,355329,355330,3148.69,unclassified,0,50
552543563,355331,355332,1697.79,unclassified,0,50
552764290,16293,355378,151.46,secondary,0,40
553225299,355429,355430,3209.93,unclassified,0,50
553727822,355537,355538,1700.46,unclassified,0,50
553727823,300332,355539,137.63,unclassified,0,50
554182479,355892,355893,1760.73,unclassified,0,50
554182480,355894,355895,934.52,living_street,0,30
554310470,355937,355938,4571.86,secondary,0,30
554310471,355939,355937,64.28,secondary,0,30
554507092,356058,356059,2530.13,unclassified,0,50
554545378,356086,356087,229.28,unclassified,0,50
554572645,139717,356152,1824.79,unclassified,0,50
554576650,127142,348621,51.26,unclassified,0,50
554576652,127272,356157,84.02,unclassified,0,50
554576653,356157,356158,2012.3,unclassified,0,50
554576682,129332,113480,2139.79,trunk,0,80
554577696,356180,225316,91.38,service,0,40
554592817,80343,356237,970.64,unclassified,0,50
554592818,320721,356238,112.19,trunk,0,80
554592819,356238,320734,770.13,trunk,0,80
554592923,356239,190786,80.08,unclassified,0,50
554600095,356249,68870,310.39,tertiary,0,60
554703048,356263,356264,206.85,service,0,10
555211462,12916,356356,346.99,trunk,0,80
555211463,253760,356357,151.16,trunk,0,80
555474026,257209,257290,3211.74,secondary,0,80
555515739,254074,253691,1974.5,trunk,0,80
555515741,7343,254074,1947.8,trunk,0,80
555515748,253691,356472,2574.78,trunk,0,80
555515755,356481,145615,3428.79,trunk,0,80
555515757,356482,356483,9393.48,trunk,0,80
555515759,145615,274548,2051.14,trunk,0,80
555515762,274548,125090,2955.02,trunk,0,80
555627524,356526,356527,328.02,trunk,0,80
555749347,356533,800,41.43,secondary,0,40
556266615,356701,325357,2715.03,trunk,0,60
556318855,356740,31884,533.6,secondary,0,80
556387667,11331,356957,343.07,trunk,0,80
556387668,322843,356958,810.26,trunk,0,80
556388652,23964,105992,806.45,primary,0,80
556389153,356962,322843,517.11,trunk,0,80
557011736,152363,357313,2254.12,unclassified,0,30
557017091,357318,357319,22.45,tertiary,0,30
557017092,152465,357320,1102.95,tertiary,0,30
557383794,235947,357499,5934.32,secondary,0,70
557687053,35216,35217,152.81,tertiary,0,30
557855401,113875,357659,137.03,trunk,0,40
557855403,357660,139321,173.45,trunk,0,80
557855406,139321,320834,251.06,trunk,0,80
557855407,357659,357660,583.51,trunk,0,80
557922854,138714,357679,16.11,secondary,0,80
557922855,357680,138630,13.27,secondary,0,80
557922856,357679,357681,2455.33,secondary,0,80
557970490,357693,289325,5600.7,unclassified,0,50
558011802,81725,81455,171.02,primary,0,30
558377363,357875,2140,1034.65,trunk,0,50
558379203,2140,357878,1038.13,trunk,0,50
559148475,357975,357976,3590.34,unclassified,0,50
559272960,357983,357984,1372.22,unclassified,0,50
559467815,358046,358047,20.21,trunk,0,60
559467816,358047,203021,1380.17,trunk,0,80
559637084,311,949,249.99,tertiary,0,35
559864489,358190,358191,2783.96,unclassified,0,50
559912249,68443,358208,5679.64,secondary,0,60
560125360,145863,358218,32.46,secondary,0,80
560125365,358218,358219,784.99,secondary,0,80
560224190,73828,358282,2329.72,unclassified,0,50
561114607,358369,160681,5159.35,secondary,0,60
561275712,143443,358403,420.52,residential,0,15
561425588,277721,358449,47.66,tertiary,0,30
562039856,16424,358595,368.48,residential,0,40
562146889,358625,304087,198.83,secondary,0,80
562146890,358626,358625,18.78,secondary,0,80
562523134,138595,304228,2245.42,tertiary,0,60
562523136,80562,358700,62.68,tertiary,0,50
562523138,358701,168748,767.22,unclassified,0,50
562523139,358700,304228,263.31,tertiary,0,60
562623742,358731,304320,1731.95,secondary,0,80
562652671,358737,358738,2751.17,secondary,0,60
563475162,195627,41528,3692.76,secondary,0,80
563475163,249489,358860,4195.02,secondary,0,80
563475164,243404,358860,2498.7,secondary,0,80
563475165,243405,351794,860.48,secondary,0,80
563475166,351791,41654,1413.16,secondary,0,80
563566808,251071,220542,32.11,primary,0,60
563566810,358904,358905,409.39,primary,0,80
563788782,307054,358912,12.08,secondary,0,80
563788783,358913,358626,3808.12,secondary,0,80
563945748,358985,17365,83.99,secondary,0,80
563964050,358998,331087,601.36,primary,0,80
564316787,359044,359045,1425.85,unclassified,0,50
566433494,359406,359396,91.08,trunk,0,60
566866454,360974,360975,1036.03,residential,0,15
567225428,361303,17671,1635.71,secondary,0,80
567225429,17649,361303,47.84,secondary,0,80
567588165,215059,143642,455.59,residential,0,15
567588324,361324,361325,50.21,trunk,0,40
567588641,25857,361324,202.69,trunk,0,40
568262978,193371,277138,71.31,secondary,0,50
568301893,281348,46137,37.57,primary,0,50
568324558,361443,361444,151.55,residential,0,30
568368415,183841,294323,34.64,primary,0,40
568602294,361465,361466,31.29,secondary,0,60
568602295,232285,43898,552.07,secondary,0,60
568622900,167293,361519,1248.0,trunk,0,80
569069002,219879,335920,9572.59,tertiary,0,60
569069005,219879,76808,2288.22,trunk,0,80
569069010,146357,362052,1729.11,unclassified,0,50
569143569,81328,81335,6201.52,tertiary,0,50
569183581,362093,362094,3662.9,unclassified,0,70
569406589,362124,362125,463.89,unclassified,0,40
569406591,362126,96463,465.81,unclassified,0,40
569492906,362201,362202,3374.83,unclassified,0,50
569787594,76297,254653,1410.95,trunk,0,80
570032554,362363,362364,455.4,residential,0,40
570449395,362527,362528,1559.17,unclassified,0,50
570449401,362531,362530,3639.1,unclassified,0,50
570449414,362537,72073,16.87,tertiary,0,60
570449415,362538,362537,2157.9,tertiary,0,60
570449416,362539,72121,126.81,tertiary,0,60
570449429,362554,362555,4984.19,unclassified,0,50
570738069,362769,362770,2625.89,tertiary,0,60
570738080,362771,362769,63.36,tertiary,0,60
570744430,362770,362772,49.72,tertiary,0,60
570744431,362772,334168,1360.59,tertiary,0,60
570858522,83970,362910,2655.96,unclassified,0,50
570858524,256273,362911,6081.09,tertiary,0,60
571016484,132581,362953,98.36,unclassified,0,50
571016488,362957,362958,3639.25,unclassified,0,50
571156714,363070,363078,1559.29,residential,0,15
571164385,83990,363206,2504.81,unclassified,0,50
571168685,363227,363228,298.32,service,0,30
571372723,363277,363278,469.8,residential,0,15
571411870,72751,72747,3292.34,trunk,0,80
571484039,83985,363412,502.89,unclassified,0,50
571529685,72753,363541,13.95,trunk,0,80
571529687,363541,150898,2051.85,trunk,0,80
571848533,363839,363840,537.69,unclassified,0,50
571850704,363843,363844,527.1,unclassified,0,50
571855745,363986,183720,57.01,primary,0,50
572278037,364117,323663,511.9,unclassified,0,50
572278042,364120,364121,257.37,tertiary,0,60
572278045,364122,364120,1823.16,tertiary,0,60
572711460,364922,26399,585.07,trunk,0,40
572711461,364923,364924,12.25,trunk,0,40
572732057,365256,365257,116.68,residential,0,20
572732061,365264,365265,278.76,residential,0,20
572732062,365265,365266,192.26,residential,0,20
572732066,365270,365271,195.97,residential,0,20
572925433,339084,107369,1536.66,trunk,0,80
572925434,366050,366051,229.59,trunk,0,80
572925437,366052,267639,24.51,trunk,0,80
572926842,366054,366055,24.26,trunk,0,80
573271920,254298,98939,633.91,secondary,0,30
574424905,209890,279292,47.95,primary,0,50
574542043,366453,366454,3304.63,unclassified,0,40
574542044,366455,366456,2642.33,unclassified,0,40
574616341,367005,367006,9565.13,residential,0,50
574869577,24804,1701,521.27,tertiary,0,80
574880812,63676,63830,236.88,tertiary,0,80
574897033,20032,20030,461.41,tertiary,0,80
574916865,132669,367664,2028.99,unclassified,0,50
575144836,367841,20017,210.98,tertiary,0,80
575150572,20312,105416,418.46,tertiary,0,80
575150591,367905,103437,118.38,residential,0,40
575150592,367916,367917,58.58,residential,0,40
575150604,103374,103409,190.73,residential,0,40
575302812,368313,5509,212.59,secondary,0,80
575305167,368344,368345,1447.91,unclassified,0,50
575660518,369848,369849,186.86,residential,0,30
575660529,25033,369852,206.3,residential,0,30
576112071,370148,370147,128.69,service,0,10
576300981,370160,370161,227.64,trunk,0,80
576300993,370163,370164,198.24,trunk,0,80
576301010,370165,370166,214.13,trunk,0,80
576301014,370167,147975,1810.09,trunk,0,80
576301019,370168,370169,217.35,trunk,0,80
576434218,79065,203581,664.96,trunk,0,80
576451587,370209,370210,36.29,residential,0,80
576451589,370211,370212,68.23,residential,0,80
576451590,370212,370209,294.77,residential,0,40
577006665,370398,370399,337.55,unclassified,0,50
577239420,370467,370468,5044.48,unclassified,0,50
578975736,154364,154355,1262.64,unclassified,0,50
579489522,182364,371045,326.68,service,0,30
579489523,371046,371047,218.27,service,0,30
579489524,371048,371049,157.71,service,0,30
579489525,371050,371051,53.96,service,0,30
580538544,17369,371349,125.17,secondary,0,80
580538555,371359,39080,205.28,secondary,0,80
580538556,371360,371361,1451.87,secondary,0,80
583540743,371887,267297,2183.72,trunk,0,80
583540744,350892,371887,20.92,trunk,0,80
583762648,39147,141821,321.95,unclassified,0,40
583790754,372018,372019,64.0,unclassified,0,50
583790756,211686,372020,526.22,unclassified,0,50
583805782,372048,372049,1719.05,secondary,0,60
583805784,372050,372051,70.57,secondary,0,60
583812291,21123,372050,245.42,secondary,0,60
583812292,3232,21123,203.33,secondary,0,30
583812293,21123,3232,205.71,secondary,0,30
583812294,372052,3229,1312.07,secondary,0,50
583817239,372054,372053,88.52,secondary,0,50
583817242,372055,372054,600.52,secondary,0,50
583817244,20536,3223,150.96,secondary,0,50
583817246,372056,372057,89.23,residential,0,20
583819286,372058,372059,1099.28,unclassified,0,50
583819288,372061,372062,736.85,unclassified,0,50
583819289,372063,372064,1602.97,unclassified,0,50
583841121,104756,2172,315.79,residential,0,30
583841136,75095,280534,160.44,secondary,0,30
583883342,372091,372092,30.85,trunk,0,80
583883345,372092,157226,2141.5,trunk,0,80
583998743,372106,135981,4304.81,tertiary,0,50
583998943,372111,372112,952.46,unclassified,0,50
583998944,372113,372114,548.4,unclassified,0,50
583999298,294983,372115,269.4,unclassified,0,50
584118992,372191,372192,4185.85,trunk,0,80
584316910,370149,94561,70.66,residential,0,20
584316912,45421,370149,75.73,residential,0,20
584316913,18699,277963,70.0,residential,0,20
584325611,646,3215,146.11,secondary,0,30
584333662,152551,372311,2457.44,trunk,0,80
584334496,93470,372312,2225.76,trunk,0,80
584339832,372229,372313,5732.47,trunk,0,80
585217321,339723,372229,2203.0,trunk,0,80
585367275,339725,339722,8971.33,trunk,0,80
585482336,372858,372859,1953.91,unclassified,0,50
585482345,372868,110549,14.54,tertiary,0,50
585482346,372864,372868,4325.28,tertiary,0,50
585482347,372869,372870,5030.0,unclassified,0,50
585482348,372871,372869,16.0,unclassified,0,50
585482350,372872,372871,2951.07,unclassified,0,50
585482352,372873,372872,4265.09,unclassified,0,50
585482354,372874,372873,1540.58,unclassified,0,50
585482355,372875,372874,1806.0,unclassified,0,50
585482356,372876,372875,1718.17,unclassified,0,50
585482357,372877,372878,3571.88,unclassified,0,50
585482358,372878,372876,1627.94,unclassified,0,50
585482403,372903,203721,4098.46,tertiary,0,60
585501425,172865,242317,26.51,secondary,0,30
585589394,373032,326555,8736.37,trunk,0,60
585601928,326556,373039,3376.97,trunk,0,60
585663315,373058,230503,469.92,trunk,0,80
585663316,373059,373058,32.67,trunk,0,60
585663319,230504,373060,2803.82,trunk,0,80
585663564,334421,373061,261.34,unclassified,0,50
585663566,373061,373062,424.71,unclassified,0,50
585663568,373063,373064,25.41,unclassified,0,50
585663569,373064,373062,1155.43,unclassified,0,50
585663570,373065,373063,1302.31,unclassified,0,50
585663571,373066,373065,18.86,unclassified,0,50
585663572,373067,373066,439.28,unclassified,0,50
585663573,373062,373068,1683.76,unclassified,0,50
585663574,373068,373069,2416.03,unclassified,0,50
585663575,373069,373070,1877.02,unclassified,0,50
585663576,373070,373071,3423.63,unclassified,0,50
585663577,373071,373072,101.18,unclassified,0,50
585663579,373072,373073,1363.38,unclassified,0,50
585663580,373073,373074,1573.79,unclassified,0,50
585663581,373074,373075,1582.22,unclassified,0,50
585663582,373075,373076,2671.48,unclassified,0,50
585663584,373076,373077,2291.02,unclassified,0,50
585663585,373077,373078,2318.24,unclassified,0,50
585663586,373078,373079,1809.1,unclassified,0,50
585663587,373079,372858,2195.71,unclassified,0,50
585663589,372859,120613,1494.41,unclassified,0,50
585669825,373080,373081,3254.81,unclassified,0,50
585669843,373081,263185,34.12,unclassified,0,50
585669845,263186,373082,289.36,unclassified,0,50
585669850,373082,373085,28.93,unclassified,0,50
585669851,373086,373087,154.78,unclassified,0,50
585669852,373088,373082,18.75,unclassified,0,50
585669854,373089,373088,997.32,unclassified,0,50
585669856,373090,373091,263.44,unclassified,0,50
585669857,373092,373093,39.72,unclassified,0,50
585669859,373093,373089,181.29,unclassified,0,50
585669860,373087,373094,59.33,unclassified,0,50
585669863,373094,373092,292.51,unclassified,0,50
585669869,373095,373096,730.37,unclassified,0,50
585669897,373103,373104,1871.48,unclassified,0,50
585717532,373107,373108,239.88,unclassified,0,50
585717549,373109,326650,2618.26,trunk,0,80
585742310,373116,373117,1456.02,unclassified,0,50
585742311,373118,373119,537.8,unclassified,0,50
585743450,273811,373116,1563.18,unclassified,0,50
585920977,584,150895,2369.12,trunk,0,80
585920980,373187,373188,219.47,service,0,30
585920981,373189,373190,185.17,service,0,30
586688762,150842,373322,16.02,primary,0,60
586691143,110390,66186,51.38,trunk,0,20
586699509,373353,373354,76.11,trunk,0,80
586699510,373355,7744,862.0,trunk,0,80
586699511,373356,112191,917.93,trunk,0,80
586699513,7741,373359,85.25,trunk,0,80
587267622,305359,305360,253.69,unclassified,0,50
587446417,157815,373795,7542.18,secondary,0,60
587585137,373937,373938,678.62,unclassified,0,50
587585138,373939,373935,1903.55,unclassified,0,50
587589606,373947,373946,584.33,unclassified,0,50
587589613,373954,373955,594.15,unclassified,0,50
587589616,373959,373960,100.05,unclassified,0,50
587589621,373966,70301,1302.58,unclassified,0,50
587589631,373946,373973,943.64,unclassified,0,50
587589632,373974,373956,975.16,unclassified,0,50
587594737,373975,373976,21.1,unclassified,0,50
587594738,373977,373978,1109.54,unclassified,0,50
587594741,373979,161710,679.8,unclassified,0,50
587875814,357836,373996,634.34,trunk,0,80
587991496,374003,7242,2477.24,primary,0,80
587991498,374004,267545,1571.02,primary,0,80
588726779,265202,265138,1964.58,tertiary,0,80
588758355,265137,374207,97.81,trunk,0,80
588758356,374207,374208,5865.66,trunk,0,80
588758357,374209,374210,7880.53,trunk,0,80
588758358,374211,374209,72.2,trunk,0,80
588758361,374212,374213,2390.13,trunk,0,80
588758366,374210,374212,74.53,trunk,0,80
588758370,374214,374215,4876.8,trunk,0,80
588758374,374213,374214,142.25,trunk,0,80
588770228,374217,17793,1079.92,secondary,0,60
588784288,374221,374222,4858.71,trunk,0,80
588784289,374215,374221,3.45,trunk,0,80
588784814,374228,374229,5491.33,trunk,0,80
588784815,374222,374228,7.09,trunk,0,80
588802156,374308,15672,781.76,unclassified,0,30
588811712,374322,374323,261.34,residential,0,30
588811713,27736,374324,482.68,residential,0,30
588813902,374347,267129,2876.46,trunk,0,80
588824119,374358,374359,4515.98,trunk,0,80
588824120,374360,374358,17.94,trunk,0,80
588826946,374363,374364,58.28,trunk,0,80
589037368,374392,160518,7815.64,trunk,0,80
589085416,374439,374440,393.46,unclassified,0,50
589085418,374442,374443,631.59,unclassified,0,50
